2065.78	363.602	170.08	6.07448	2015/12/18 18:31:34	11.5122	1798	34	2065.54	363.113
2086.82	373.986	170.169	5.90427	2015/12/18 18:31:34	11.5493	1798	34	2086.57	373.492
2132.54	397.02	170.367	5.5344	2015/12/18 18:31:34	11.5294	1798	34	2132.28	396.516
2146.82	403.986	170.427	5.41883	2015/12/18 18:31:34	11.3965	1798	34	2146.55	403.479
2166.86	414.161	170.514	5.25664	2015/12/18 18:31:34	11.3905	1798	34	2166.59	413.649
2179.15	420.186	170.566	5.15715	2015/12/18 18:31:34	11.614	1798	34	2178.87	419.671
2202.92	431.808	170.665	4.96465	2015/12/18 18:31:34	11.4304	1798	34	2202.64	431.288
2235.66	448.313	170.806	4.69956	2015/12/18 18:31:34	11.6259	1798	34	2235.37	447.784
2354.4	725.943	173.096	3.75635	2015/12/18 18:31:52	11.6466	1799	34	2354.03	725.297
497.463	2652.53	189.418	18.8568	2015/12/18 18:32:09	11.6801	1800	34	496.862	2651.6
1249.75	2470.67	187.683	12.7892	2015/12/18 18:32:09	11.4664	1800	34	1248.92	2469.6
2362.51	737.61	173.193	3.69082	2015/12/18 18:32:09	12.2165	1800	34	2362.14	737.009
1288.73	961.689	174.91	12.5621	2015/12/18 18:32:26	11.4745	1801	34	1288.45	961.173
450.108	1370.19	178.346	19.4915	2015/12/18 18:32:43	10.7986	1802	34	449.844	1369.72
1991.26	1905.69	182.854	6.76003	2015/12/18 18:33:00	11.7034	1803	34	1990.47	1904.65
2366.85	739.188	173.206	3.65567	2015/12/18 18:33:18	10.8741	1804	34	2366.45	738.609
2362.41	738.38	173.199	3.69183	2015/12/18 18:33:52	11.9124	1806	34	2362.02	737.788
2008.53	2558.74	188.246	6.5413	2015/12/18 18:34:26	11.4608	1808	34	2007.16	2557
2009.01	2554.49	188.211	6.5381	2015/12/18 18:34:26	10.1696	1808	34	2007.64	2552.75
541.312	1784.29	181.942	18.7346	2015/12/18 18:34:44	11.8603	1809	34	540.927	1783.67
2367.21	738.956	173.204	3.65272	2015/12/18 18:34:44	10.5547	1809	34	2366.81	738.31
1821.32	601.722	171.985	8.11575	2015/12/18 18:35:18	10.9316	1811	34	1821.06	601.164
2365.31	743.333	173.239	3.66847	2015/12/18 18:35:36	12.2846	1812	34	2364.92	742.624
771.882	2463.37	187.733	16.7019	2015/12/18 18:35:53	11.4611	1813	34	771.221	2462.32
1609	1736.09	181.46	9.93452	2015/12/18 18:35:53	11.7169	1813	34	1608.42	1735.17
1561.53	1356.46	178.262	10.3341	2015/12/18 18:36:11	11.2673	1814	34	1561.11	1355.65
2097.58	2097.29	184.431	5.86874	2015/12/18 18:36:11	10.9501	1814	34	2096.55	2095.81
398.115	2101.78	184.712	19.8443	2015/12/18 18:36:28	10.2386	1815	34	397.678	2100.9
2615.39	1020.42	175.537	1.64036	2015/12/18 18:36:28	9.96933	1815	34	2614.79	1019.38
941.005	417.646	170.252	15.2966	2015/12/18 18:36:45	10.8895	1816	34	940.869	417.105
993.63	2606.51	188.882	14.8466	2015/12/18 18:36:45	9.44114	1816	34	992.772	2605.16
2350.33	719.666	173.042	3.78958	2015/12/18 18:37:03	12.0892	1817	34	2349.91	718.828
823.509	1324.81	177.965	16.4344	2015/12/18 18:37:20	9.7381	1818	34	823.179	1324.06
2281.8	2057.56	184.081	4.35816	2015/12/18 18:37:20	11.4035	1818	34	2280.68	2055.91
480.988	509.713	170.909	19.0649	2015/12/18 18:37:37	11.3286	1819	34	480.925	509.191
772.691	2491.66	187.971	16.6864	2015/12/18 18:37:37	11.7817	1819	34	771.984	2490.43
400.555	1040.97	175.477	19.858	2015/12/18 18:37:54	11.4	1820	34	400.355	1040.29
2362.54	740.887	173.217	3.69127	2015/12/18 18:37:54	11.8469	1820	34	2362.11	739.956
323.571	1540.56	179.83	20.5218	2015/12/18 18:38:11	11.2478	1821	34	323.264	1539.76
